GlobalFacilityID,MonthYear,PatientVolume
488636,4/1/2024,582
2443,4/1/2024,1782
489595,4/1/2024,2348
6513,4/1/2024,1113
480170,4/1/2024,901
8698,4/1/2024,1041
478085,4/1/2024,4185
494000,4/1/2024,44
475747,4/1/2024,7143
496390,4/1/2024,102
1499,4/1/2024,3151
8517,4/1/2024,4493
2518,4/1/2024,1901
187,4/1/2024,1422
3652,4/1/2024,532
496238,4/1/2024,5142
3392,4/1/2024,5150
493936,4/1/2024,76
483465,4/1/2024,38
488495,4/1/2024,1583
435704,4/1/2024,777
3333,4/1/2024,1039
2999,4/1/2024,1927
21,4/1/2024,1054
3657,4/1/2024,1649
2557,4/1/2024,1102
489180,4/1/2024,2430
6075,4/1/2024,2746
1240,4/1/2024,4549
6295,4/1/2024,1378
496457,4/1/2024,2731
1491,4/1/2024,2411
458223,4/1/2024,162
255703,4/1/2024,1095
496354,4/1/2024,6470
2563,4/1/2024,3151
332080,4/1/2024,4458
478082,4/1/2024,2028
1198,4/1/2024,1649
496236,4/1/2024,3809
496193,4/1/2024,2270
496152,4/1/2024,2153
494671,4/1/2024,286
5446,4/1/2024,2130
120936,4/1/2024,267
2598,4/1/2024,1554
496248,4/1/2024,644
4525,4/1/2024,3084
10829,4/1/2024,2134
496217,4/1/2024,738
475749,4/1/2024,2136
489789,4/1/2024,198
496219,4/1/2024,4938
496602,4/1/2024,11
2997,4/1/2024,409
461391,4/1/2024,1958
496246,4/1/2024,865
484545,4/1/2024,11
6114,4/1/2024,1338
36,4/1/2024,584
72395,4/1/2024,2124
2512,4/1/2024,6762
45,4/1/2024,880
491417,4/1/2024,1102
198,4/1/2024,2580
488739,4/1/2024,2929
2474,4/1/2024,4586
9057,4/1/2024,321
496235,4/1/2024,2387
484982,4/1/2024,2350
5894,4/1/2024,4690
3665,4/1/2024,2087
490226,4/1/2024,7199
226558,4/1/2024,30
1453,4/1/2024,856
4594,4/1/2024,285
496253,4/1/2024,266
496128,4/1/2024,1309
2336,4/1/2024,1189
2963,4/1/2024,905
204,4/1/2024,802
2355,4/1/2024,1269
213,4/1/2024,2876
494362,4/1/2024,2562
496163,4/1/2024,3253
8816,4/1/2024,267
5483,4/1/2024,800
469600,4/1/2024,1729
11420,4/1/2024,3412
496245,4/1/2024,195
484309,4/1/2024,1331
496107,4/1/2024,663
2439,4/1/2024,1371
183,4/1/2024,514
5639,4/1/2024,4236
496195,4/1/2024,7155
494031,4/1/2024,67
496159,4/1/2024,2255
490140,4/1/2024,141
496089,4/1/2024,838
8420,4/1/2024,1624
494881,4/1/2024,360
482995,4/1/2024,3898
487798,4/1/2024,2074
494427,4/1/2024,117
5433,4/1/2024,1465
416680,4/1/2024,732
490914,4/1/2024,844
5187,4/1/2024,1038
200276,4/1/2024,477
1422,4/1/2024,699
3407,4/1/2024,4493
9160,4/1/2024,1088
495057,4/1/2024,1517
6124,4/1/2024,1651
2515,4/1/2024,2624
495522,4/1/2024,6538
496456,4/1/2024,15654
4451,4/1/2024,2073
346,4/1/2024,2373
12,4/1/2024,1217
496188,4/1/2024,7654
494862,4/1/2024,625
496144,4/1/2024,130
490124,4/1/2024,1290
2341,4/1/2024,460
90,4/1/2024,2048
5743,4/1/2024,497
2019,4/1/2024,2336
496233,4/1/2024,984
6487,4/1/2024,1440
496291,4/1/2024,4361
5381,4/1/2024,1875
484584,4/1/2024,2445
374941,4/1/2024,2358
496220,4/1/2024,4776
364889,4/1/2024,53
3412,4/1/2024,1048
490966,4/1/2024,2646
495523,4/1/2024,7293
6702,4/1/2024,2283
2390,4/1/2024,558
496153,4/1/2024,2008
1806,4/1/2024,590
494363,4/1/2024,2051
496214,4/1/2024,1778
483412,4/1/2024,133
6149,4/1/2024,3269
404452,4/1/2024,3964
2402,4/1/2024,2016
496197,4/1/2024,1556
488693,4/1/2024,245
2572,4/1/2024,2352
6132,4/1/2024,1344
496161,4/1/2024,1791
5359,4/1/2024,1447
2541,4/1/2024,1989
3458,4/1/2024,438
493933,4/1/2024,385
475751,4/1/2024,6466
2492,4/1/2024,1471
5539,4/1/2024,4324
496165,4/1/2024,1974
99359,4/1/2024,6387
1502,4/1/2024,318
3382,4/1/2024,958
2924,4/1/2024,1436
487006,4/1/2024,2181
3400,4/1/2024,1571
488639,4/1/2024,2235
3580,4/1/2024,1812
281717,4/1/2024,1803
2424,4/1/2024,1487
488772,4/1/2024,146
5365,4/1/2024,2360
74,4/1/2024,2008
2536,4/1/2024,3091
487800,4/1/2024,778
496216,4/1/2024,2208
351095,4/1/2024,1560
59237,4/1/2024,2057
692,4/1/2024,647
182,4/1/2024,1302
487747,4/1/2024,942
80,4/1/2024,1951
328376,4/1/2024,1441
5648,4/1/2024,2115
5568,4/1/2024,1902
486844,4/1/2024,637
494827,4/1/2024,39
245,4/1/2024,1759
2497,4/1/2024,690
2081,4/1/2024,734
494867,4/1/2024,3999
1457,4/1/2024,2348
4215,4/1/2024,1805
4504,4/1/2024,536
5439,4/1/2024,1152
496168,4/1/2024,885
5630,4/1/2024,1151
2435,4/1/2024,1128
496190,4/1/2024,628
6068,4/1/2024,2285
496230,4/1/2024,1261
194,4/1/2024,3795
41,4/1/2024,532
458224,4/1/2024,510
2451,4/1/2024,1575
5813,4/1/2024,1749
5377,4/1/2024,3128
484546,4/1/2024,232
8407,4/1/2024,172
7198,4/1/2024,2545
5572,4/1/2024,1564
496603,4/1/2024,20
489202,4/1/2024,1749
4524,4/1/2024,503
1890,4/1/2024,784
3377,4/1/2024,1591
2528,4/1/2024,1619
2534,4/1/2024,3163
495140,4/1/2024,1179
5751,4/1/2024,861
2977,4/1/2024,1531
496247,4/1/2024,1081
168435,4/1/2024,1680
3434,4/1/2024,4045
486785,4/1/2024,2622
475746,4/1/2024,1778
494361,4/1/2024,1558
3042,4/1/2024,1544
488496,4/1/2024,1875
3559,4/1/2024,748
7150,4/1/2024,1725
496192,4/1/2024,383
10876,4/1/2024,3147
496155,4/1/2024,1738
1260,4/1/2024,3861
6182,4/1/2024,600
1523,4/1/2024,2252
496231,4/1/2024,1488
495291,4/1/2024,61
1406,4/1/2024,4075
488614,4/1/2024,1425
1246,4/1/2024,4731
2586,4/1/2024,1757
496458,4/1/2024,1878
496189,4/1/2024,802
3035,4/1/2024,1500
489792,4/1/2024,13
6126,4/1/2024,1101
4904,4/1/2024,768
496250,4/1/2024,2476
2366,4/1/2024,787
395470,4/1/2024,2193
2464,4/1/2024,271
5819,4/1/2024,1999
29,4/1/2024,1525
496234,4/1/2024,3947
9878,4/1/2024,3234
1428,4/1/2024,2381
488637,4/1/2024,582
494364,4/1/2024,6132
3314,4/1/2024,3142
496254,4/1/2024,3062
489726,4/1/2024,683
494560,4/1/2024,545
1097,4/1/2024,4101
491469,4/1/2024,445
2513,4/1/2024,2751
416735,4/1/2024,4357
302425,4/1/2024,757
475750,4/1/2024,1396
2080,4/1/2024,1695
4218,4/1/2024,1014
496223,4/1/2024,2808
2590,4/1/2024,3567
272550,4/1/2024,6732
488546,4/1/2024,3432
30588,4/1/2024,2451
475748,4/1/2024,799
10267,4/1/2024,1996
2494,4/1/2024,1228
3326,4/1/2024,1661
1463,4/1/2024,5784
496237,4/1/2024,2403
496164,4/1/2024,4217
227520,4/1/2024,1798
484360,4/1/2024,128
483485,4/1/2024,249
496213,4/1/2024,1072
4044,4/1/2024,384
50,4/1/2024,2078
5360,4/1/2024,746
5645,4/1/2024,2448
7560,4/1/2024,1076
496184,4/1/2024,71
6289,4/1/2024,1312
1441,4/1/2024,1971
490373,4/1/2024,137
217368,4/1/2024,552
251935,4/1/2024,506
490006,4/1/2024,29
3386,4/1/2024,886
2966,4/1/2024,944
494382,4/1/2024,33
8804,4/1/2024,1070
2364,4/1/2024,642
5719,4/1/2024,2259
9160,5/1/2024,1138
495057,5/1/2024,1537
2924,5/1/2024,1595
2515,5/1/2024,2665
495522,5/1/2024,4339
281717,5/1/2024,2191
496456,5/1/2024,15571
4451,5/1/2024,2147
12,5/1/2024,1263
346,5/1/2024,2417
494862,5/1/2024,664
496188,5/1/2024,7229
496144,5/1/2024,145
490124,5/1/2024,1226
2341,5/1/2024,461
2019,5/1/2024,2331
5743,5/1/2024,468
90,5/1/2024,2297
496233,5/1/2024,1057
8,5/1/2024,538
5381,5/1/2024,1892
496291,5/1/2024,4529
374941,5/1/2024,2273
484584,5/1/2024,2468
496220,5/1/2024,4828
490966,5/1/2024,2838
496496,5/1/2024,207
2497,5/1/2024,678
6702,5/1/2024,2314
1806,5/1/2024,609
495523,5/1/2024,5237
2390,5/1/2024,558
496153,5/1/2024,2175
494363,5/1/2024,1927
496214,5/1/2024,2017
496242,5/1/2024,521
483412,5/1/2024,110
404452,5/1/2024,4099
6149,5/1/2024,3547
3412,5/1/2024,1021
2402,5/1/2024,2154
488693,5/1/2024,210
7560,5/1/2024,1071
6132,5/1/2024,1517
496161,5/1/2024,1798
490373,5/1/2024,121
5359,5/1/2024,1502
496197,5/1/2024,2065
475751,5/1/2024,6298
2492,5/1/2024,1569
496165,5/1/2024,1967
3458,5/1/2024,427
5539,5/1/2024,4365
99359,5/1/2024,6525
5572,5/1/2024,1666
2424,5/1/2024,1594
3382,5/1/2024,1017
487006,5/1/2024,2183
3400,5/1/2024,1559
488639,5/1/2024,2273
3580,5/1/2024,1770
488772,5/1/2024,164
364889,5/1/2024,60
5365,5/1/2024,2436
74,5/1/2024,2082
2536,5/1/2024,2919
496216,5/1/2024,2270
487800,5/1/2024,758
351095,5/1/2024,1640
59237,5/1/2024,2220
692,5/1/2024,675
80,5/1/2024,2042
182,5/1/2024,1267
5648,5/1/2024,2018
328376,5/1/2024,1520
1502,5/1/2024,334
496354,5/1/2024,6868
487747,5/1/2024,963
5568,5/1/2024,1994
486844,5/1/2024,581
7150,5/1/2024,1507
494827,5/1/2024,38
245,5/1/2024,1816
2081,5/1/2024,821
1457,5/1/2024,2461
494867,5/1/2024,4186
496258,5/1/2024,555
4215,5/1/2024,2007
5439,5/1/2024,1263
496458,5/1/2024,1958
496168,5/1/2024,888
4504,5/1/2024,626
5630,5/1/2024,1210
194,5/1/2024,4058
2435,5/1/2024,1077
6068,5/1/2024,2401
496230,5/1/2024,1244
41,5/1/2024,528
458224,5/1/2024,416
2451,5/1/2024,1731
496190,5/1/2024,771
5813,5/1/2024,1791
496234,5/1/2024,4084
484546,5/1/2024,246
7198,5/1/2024,2683
8407,5/1/2024,156
496603,5/1/2024,12
4524,5/1/2024,570
489202,5/1/2024,1775
3377,5/1/2024,1630
1890,5/1/2024,191
1796,5/1/2024,1607
2528,5/1/2024,1788
2534,5/1/2024,3195
5751,5/1/2024,830
3434,5/1/2024,3849
488496,5/1/2024,1967
168435,5/1/2024,1563
496247,5/1/2024,1117
3042,5/1/2024,1617
475746,5/1/2024,1770
495140,5/1/2024,1343
10876,5/1/2024,3010
496155,5/1/2024,1638
1395,5/1/2024,4276
496192,5/1/2024,428
6182,5/1/2024,645
1260,5/1/2024,3705
1523,5/1/2024,2439
496231,5/1/2024,1596
496241,5/1/2024,509
1406,5/1/2024,4429
495291,5/1/2024,92
1246,5/1/2024,4950
488614,5/1/2024,1458
496257,5/1/2024,378
4044,5/1/2024,410
2586,5/1/2024,1712
496189,5/1/2024,753
496184,5/1/2024,23
6126,5/1/2024,936
494000,5/1/2024,37
4904,5/1/2024,774
496250,5/1/2024,2539
251935,5/1/2024,552
3035,5/1/2024,1571
2366,5/1/2024,850
2464,5/1/2024,241
395470,5/1/2024,1880
6513,5/1/2024,1204
5377,5/1/2024,3321
9878,5/1/2024,3393
1428,5/1/2024,2376
488637,5/1/2024,576
494364,5/1/2024,6376
3314,5/1/2024,3665
6124,5/1/2024,1654
491469,5/1/2024,550
496254,5/1/2024,3157
489726,5/1/2024,715
494560,5/1/2024,520
2513,5/1/2024,2627
496464,5/1/2024,42
475750,5/1/2024,1417
416735,5/1/2024,4527
302425,5/1/2024,640
4218,5/1/2024,1047
2080,5/1/2024,1839
272550,5/1/2024,6921
496223,5/1/2024,3107
494361,5/1/2024,1484
2590,5/1/2024,3739
488546,5/1/2024,3390
3559,5/1/2024,803
475748,5/1/2024,813
10267,5/1/2024,1962
30588,5/1/2024,2542
2494,5/1/2024,1342
496244,5/1/2024,1021
3326,5/1/2024,1751
496237,5/1/2024,2380
1463,5/1/2024,5929
496164,5/1/2024,4217
227520,5/1/2024,1944
484360,5/1/2024,105
483485,5/1/2024,220
496213,5/1/2024,1141
5645,5/1/2024,2393
50,5/1/2024,2100
5360,5/1/2024,808
2572,5/1/2024,2334
1441,5/1/2024,2118
6289,5/1/2024,1418
494382,5/1/2024,27
217368,5/1/2024,639
490006,5/1/2024,35
1163,5/1/2024,2622
3386,5/1/2024,909
2966,5/1/2024,1154
496495,5/1/2024,373
5819,5/1/2024,2022
8804,5/1/2024,1017
2364,5/1/2024,767
5719,5/1/2024,2375
2372,5/1/2024,925
496224,5/1/2024,935
496232,5/1/2024,2996
2461,5/1/2024,1544
205052,5/1/2024,2995
2474,5/1/2024,4697
489108,5/1/2024,2248
2562,5/1/2024,3989
3232,5/1/2024,1080
249,5/1/2024,3414
1633,5/1/2024,305
1113,5/1/2024,2545
9078,5/1/2024,2287
496154,5/1/2024,4293
1676,5/1/2024,1973
488965,5/1/2024,807
496191,5/1/2024,1851
496160,5/1/2024,1790
2103,5/1/2024,1378
496167,5/1/2024,1534
496166,5/1/2024,1814
2491,5/1/2024,2005
2377,5/1/2024,1144
323420,5/1/2024,6311
5338,5/1/2024,3618
2498,5/1/2024,935
42,5/1/2024,3398
11420,5/1/2024,3434
469600,5/1/2024,1672
484309,5/1/2024,1416
496454,5/1/2024,3071
496292,5/1/2024,60
5634,5/1/2024,3971
298263,5/1/2024,110
1820,5/1/2024,2106
496243,5/1/2024,2040
469582,5/1/2024,4961
2609,5/1/2024,3999
495524,5/1/2024,739
485492,5/1/2024,1110
2569,5/1/2024,1045
493430,5/1/2024,946
494881,5/1/2024,342
2392,5/1/2024,1256
2020,5/1/2024,3195
496215,5/1/2024,1868
416689,5/1/2024,244
496129,5/1/2024,3593
3228,5/1/2024,1077
1208,5/1/2024,3866
493936,5/1/2024,99
476742,5/1/2024,1018
493998,5/1/2024,125
2602,5/1/2024,2583
486737,5/1/2024,2408
2312,5/1/2024,946
4135,5/1/2024,2329
6475,5/1/2024,439
484359,5/1/2024,1327
2361,5/1/2024,2595
496455,5/1/2024,2575
6074,5/1/2024,844
6108,5/1/2024,1288
9961,5/1/2024,2923
1648,5/1/2024,1943
4502,5/1/2024,1322
496162,5/1/2024,5399
484544,5/1/2024,2
2977,5/1/2024,1716
458223,5/1/2024,165
2423,5/1/2024,1720
494100,5/1/2024,1747
496196,5/1/2024,11054
5886,5/1/2024,3285
130573,5/1/2024,2439
486785,5/1/2024,2700
324662,5/1/2024,381
496193,5/1/2024,2334
3426,5/1/2024,1533
496152,5/1/2024,2354
183768,5/1/2024,931
5380,5/1/2024,3431
494943,5/1/2024,258
6105,5/1/2024,1076
496156,5/1/2024,2279
496556,5/1/2024,436
488636,5/1/2024,546
489792,5/1/2024,13
489595,5/1/2024,2241
2443,5/1/2024,1808
480170,5/1/2024,848
8698,5/1/2024,1265
478085,5/1/2024,4565
496390,5/1/2024,126
475747,5/1/2024,7430
496252,5/1/2024,850
1499,5/1/2024,3258
8517,5/1/2024,4689
494426,5/1/2024,700
2518,5/1/2024,1990
496238,5/1/2024,4777
3652,5/1/2024,571
3392,5/1/2024,5331
187,5/1/2024,1416
483465,5/1/2024,49
488495,5/1/2024,1567
3657,5/1/2024,1696
435704,5/1/2024,712
3333,5/1/2024,1009
6075,5/1/2024,2551
21,5/1/2024,1079
2999,5/1/2024,2052
2557,5/1/2024,1073
1240,5/1/2024,4559
489180,5/1/2024,2362
2563,5/1/2024,3325
6295,5/1/2024,1546
5446,5/1/2024,2135
496457,5/1/2024,2406
1491,5/1/2024,2428
2336,5/1/2024,1188
255703,5/1/2024,1071
332080,5/1/2024,4513
478082,5/1/2024,1790
496163,5/1/2024,3463
1198,5/1/2024,1498
496236,5/1/2024,4073
496107,5/1/2024,766
494671,5/1/2024,315
120936,5/1/2024,277
490226,5/1/2024,7776
2598,5/1/2024,1660
496248,5/1/2024,723
496089,5/1/2024,891
10829,5/1/2024,2134
4525,5/1/2024,3410
416680,5/1/2024,885
496217,5/1/2024,727
475749,5/1/2024,1931
489789,5/1/2024,192
496219,5/1/2024,4809
496602,5/1/2024,13
2997,5/1/2024,512
491417,5/1/2024,1140
496246,5/1/2024,922
461391,5/1/2024,1976
484545,5/1/2024,17
6114,5/1/2024,1388
36,5/1/2024,628
72395,5/1/2024,2179
2512,5/1/2024,7044
45,5/1/2024,876
488739,5/1/2024,3023
483471,5/1/2024,2828
198,5/1/2024,2631
9057,5/1/2024,375
496235,5/1/2024,2420
29,5/1/2024,1536
5894,5/1/2024,4832
484982,5/1/2024,2398
3665,5/1/2024,2216
1453,5/1/2024,899
226558,5/1/2024,18
6487,5/1/2024,1560
4594,5/1/2024,305
1097,5/1/2024,4119
496128,5/1/2024,1393
2963,5/1/2024,1049
204,5/1/2024,853
496253,5/1/2024,189
2355,5/1/2024,1403
213,5/1/2024,2986
494362,5/1/2024,2417
8816,5/1/2024,317
5483,5/1/2024,733
496245,5/1/2024,172
2439,5/1/2024,1453
183,5/1/2024,542
496195,5/1/2024,7276
5433,5/1/2024,1510
489668,5/1/2024,773
5639,5/1/2024,4438
494031,5/1/2024,41
495090,5/1/2024,6613
496159,5/1/2024,2448
3407,5/1/2024,4689
490140,5/1/2024,115
8420,5/1/2024,1734
482995,5/1/2024,3960
2541,5/1/2024,1913
487798,5/1/2024,2135
494427,5/1/2024,113
490914,5/1/2024,805
496240,5/1/2024,962
493933,5/1/2024,332
5187,5/1/2024,1073
200276,5/1/2024,492
1422,5/1/2024,783
494361,6/1/2024,1406
50,6/1/2024,2018
227520,6/1/2024,1779
10267,6/1/2024,1835
496155,6/1/2024,1692
6182,6/1/2024,496
1246,6/1/2024,4616
245,6/1/2024,1670
494671,6/1/2024,304
3035,6/1/2024,1535
5630,6/1/2024,1182
496458,6/1/2024,1871
8,6/1/2024,477
496230,6/1/2024,1335
5819,6/1/2024,1975
496323,6/1/2024,1586
8804,6/1/2024,1004
494382,6/1/2024,39
1457,6/1/2024,2370
489726,6/1/2024,650
2451,6/1/2024,1459
3559,6/1/2024,736
2464,6/1/2024,255
494827,6/1/2024,36
496248,6/1/2024,596
496354,6/1/2024,5843
5572,6/1/2024,1633
5377,6/1/2024,3183
194,6/1/2024,3945
182,6/1/2024,1193
496254,6/1/2024,3014
484546,6/1/2024,250
2080,6/1/2024,1671
2534,6/1/2024,2882
488639,6/1/2024,2057
2536,6/1/2024,2848
416735,6/1/2024,4708
1260,6/1/2024,3638
494867,6/1/2024,3955
692,6/1/2024,645
486844,6/1/2024,473
7150,6/1/2024,1336
496216,6/1/2024,2227
475746,6/1/2024,1760
496192,6/1/2024,437
496107,6/1/2024,717
2586,6/1/2024,1518
475748,6/1/2024,884
255703,6/1/2024,998
1463,6/1/2024,5562
490226,6/1/2024,8171
496245,6/1/2024,168
4044,6/1/2024,477
5645,6/1/2024,2338
484360,6/1/2024,107
5360,6/1/2024,768
1806,6/1/2024,591
10876,6/1/2024,2939
3326,6/1/2024,1706
496237,6/1/2024,2275
5359,6/1/2024,1418
490373,6/1/2024,155
496329,6/1/2024,1728
416680,6/1/2024,815
496189,6/1/2024,703
496184,6/1/2024,52
7560,6/1/2024,997
2966,6/1/2024,1105
3458,6/1/2024,383
4525,6/1/2024,3216
489789,6/1/2024,140
5187,6/1/2024,1122
7198,6/1/2024,2475
496495,6/1/2024,350
496328,6/1/2024,1288
2513,6/1/2024,2578
21,6/1/2024,950
488739,6/1/2024,2885
491469,6/1/2024,516
9878,6/1/2024,3303
496234,6/1/2024,3942
1441,6/1/2024,2017
491417,6/1/2024,1119
2590,6/1/2024,3721
332080,6/1/2024,4492
4218,6/1/2024,1012
494363,6/1/2024,1900
484584,6/1/2024,2294
494364,6/1/2024,5945
496144,6/1/2024,136
488496,6/1/2024,1754
168435,6/1/2024,1487
2563,6/1/2024,2983
3042,6/1/2024,1454
1428,6/1/2024,2334
496213,6/1/2024,1136
496164,6/1/2024,4150
485492,6/1/2024,1054
483485,6/1/2024,229
483412,6/1/2024,94
9078,6/1/2024,2453
6105,6/1/2024,988
42,6/1/2024,3135
495523,6/1/2024,5877
5634,6/1/2024,3926
496244,6/1/2024,985
1113,6/1/2024,2100
302425,6/1/2024,643
2518,6/1/2024,1822
2364,6/1/2024,611
217368,6/1/2024,483
3386,6/1/2024,879
496252,6/1/2024,954
2443,6/1/2024,1654
6289,6/1/2024,1330
494426,6/1/2024,979
496129,6/1/2024,3447
5719,6/1/2024,2285
183768,6/1/2024,866
2492,6/1/2024,1505
490006,6/1/2024,32
489595,6/1/2024,1919
1208,6/1/2024,3678
2572,6/1/2024,2230
484544,6/1/2024,4
1163,6/1/2024,2361
496327,6/1/2024,1932
496232,6/1/2024,2843
6124,6/1/2024,1541
3314,6/1/2024,3629
6108,6/1/2024,1236
489108,6/1/2024,1953
2312,6/1/2024,926
2461,6/1/2024,1451
496154,6/1/2024,4111
496464,6/1/2024,584
5743,6/1/2024,478
475750,6/1/2024,1178
5886,6/1/2024,3217
496160,6/1/2024,1619
488546,6/1/2024,3220
272550,6/1/2024,6632
4502,6/1/2024,1361
496257,6/1/2024,363
3412,6/1/2024,938
2497,6/1/2024,625
496454,6/1/2024,2975
1395,6/1/2024,4227
496242,6/1/2024,434
469582,6/1/2024,4449
3426,6/1/2024,2335
2609,6/1/2024,3939
496556,6/1/2024,455
298263,6/1/2024,94
494943,6/1/2024,234
478085,6/1/2024,4499
6513,6/1/2024,1142
2392,6/1/2024,1139
494000,6/1/2024,31
3652,6/1/2024,545
3392,6/1/2024,4936
496250,6/1/2024,2042
1523,6/1/2024,2254
2020,6/1/2024,2980
496215,6/1/2024,1738
1499,6/1/2024,3033
496603,6/1/2024,17
12,6/1/2024,1156
187,6/1/2024,1447
3377,6/1/2024,1565
8407,6/1/2024,162
484359,6/1/2024,1176
496455,6/1/2024,2648
6074,6/1/2024,764
2924,6/1/2024,1599
346,6/1/2024,2329
487006,6/1/2024,2009
486737,6/1/2024,2103
495522,6/1/2024,5419
496325,6/1/2024,2466
1796,6/1/2024,1551
5751,6/1/2024,854
494862,6/1/2024,609
496162,6/1/2024,5222
496220,6/1/2024,4591
2423,6/1/2024,1494
496396,6/1/2024,20
488965,6/1/2024,773
1633,6/1/2024,271
6475,6/1/2024,401
3434,6/1/2024,3687
2103,6/1/2024,1390
496167,6/1/2024,1373
496166,6/1/2024,1699
2019,6/1/2024,2248
496196,6/1/2024,10654
351095,6/1/2024,1780
496191,6/1/2024,1698
496152,6/1/2024,2149
2439,6/1/2024,1348
324662,6/1/2024,460
8816,6/1/2024,294
458223,6/1/2024,194
496193,6/1/2024,2061
5483,6/1/2024,694
5446,6/1/2024,2104
496156,6/1/2024,2205
5380,6/1/2024,3285
489792,6/1/2024,19
1406,6/1/2024,3929
495291,6/1/2024,79
8698,6/1/2024,1246
496238,6/1/2024,4609
496390,6/1/2024,112
475747,6/1/2024,6803
496217,6/1/2024,783
5433,6/1/2024,1384
480170,6/1/2024,695
461391,6/1/2024,1898
1198,6/1/2024,1401
10829,6/1/2024,1943
2366,6/1/2024,729
2598,6/1/2024,1480
3407,6/1/2024,4404
2361,6/1/2024,2455
2602,6/1/2024,2415
488495,6/1/2024,1440
3657,6/1/2024,1666
435704,6/1/2024,793
493998,6/1/2024,161
36,6/1/2024,593
4524,6/1/2024,522
3333,6/1/2024,1024
493936,6/1/2024,72
72395,6/1/2024,2003
496602,6/1/2024,5
130573,6/1/2024,2382
484545,6/1/2024,1
1240,6/1/2024,4260
489180,6/1/2024,2300
4135,6/1/2024,2225
2557,6/1/2024,1003
2963,6/1/2024,1083
1491,6/1/2024,2392
496324,6/1/2024,1060
2977,6/1/2024,1730
3665,6/1/2024,2026
6295,6/1/2024,1491
486785,6/1/2024,2506
1648,6/1/2024,1891
476742,6/1/2024,904
204,6/1/2024,794
469600,6/1/2024,1617
213,6/1/2024,2886
496241,6/1/2024,550
496163,6/1/2024,3213
2494,6/1/2024,1276
2336,6/1/2024,1169
496236,6/1/2024,4116
11420,6/1/2024,3344
496292,6/1/2024,80
496231,6/1/2024,1449
496195,6/1/2024,7016
30588,6/1/2024,2089
494427,6/1/2024,111
198,6/1/2024,2644
251935,6/1/2024,638
3228,6/1/2024,1057
496089,6/1/2024,702
4904,6/1/2024,753
200276,6/1/2024,556
484309,6/1/2024,1381
475749,6/1/2024,1857
494362,6/1/2024,2385
395470,6/1/2024,1838
6126,6/1/2024,863
45,6/1/2024,869
6114,6/1/2024,1360
2355,6/1/2024,1342
2512,6/1/2024,6469
494881,6/1/2024,305
482995,6/1/2024,3740
1453,6/1/2024,890
2528,6/1/2024,1557
2474,6/1/2024,4371
490914,6/1/2024,715
494560,6/1/2024,465
489202,6/1/2024,1394
496219,6/1/2024,4732
483465,6/1/2024,42
2997,6/1/2024,558
496457,6/1/2024,2610
496253,6/1/2024,161
5894,6/1/2024,4647
496247,6/1/2024,1052
496223,6/1/2024,2827
488614,6/1/2024,1300
495140,6/1/2024,1290
496322,6/1/2024,2133
3232,6/1/2024,1111
488637,6/1/2024,568
496243,6/1/2024,2031
2081,6/1/2024,702
496321,6/1/2024,929
1422,6/1/2024,742
2569,6/1/2024,999
494031,6/1/2024,41
6702,6/1/2024,2355
2390,6/1/2024,502
5338,6/1/2024,3542
496214,6/1/2024,1885
2498,6/1/2024,888
5639,6/1/2024,4212
6149,6/1/2024,3095
490140,6/1/2024,103
489668,6/1/2024,643
4215,6/1/2024,1840
2541,6/1/2024,1947
5439,6/1/2024,1224
487798,6/1/2024,1845
493933,6/1/2024,317
5813,6/1/2024,1792
488693,6/1/2024,195
41,6/1/2024,505
8420,6/1/2024,1675
6132,6/1/2024,1442
495057,6/1/2024,1503
4504,6/1/2024,533
496240,6/1/2024,895
496159,6/1/2024,2303
5539,6/1/2024,3221
496165,6/1/2024,1912
483471,6/1/2024,2426
496235,6/1/2024,2449
374941,6/1/2024,1989
4451,6/1/2024,2108
2424,6/1/2024,1492
496326,6/1/2024,1406
496246,6/1/2024,817
2515,6/1/2024,2576
9057,6/1/2024,430
1820,6/1/2024,1977
226558,6/1/2024,10
6487,6/1/2024,1584
4594,6/1/2024,268
495090,6/1/2024,8050
488772,6/1/2024,329
183,6/1/2024,505
5365,6/1/2024,2275
80,6/1/2024,1872
496291,6/1/2024,4129
484982,6/1/2024,2312
487747,6/1/2024,868
249,6/1/2024,3076
364889,6/1/2024,54
496128,6/1/2024,1306
74,6/1/2024,1849
90,6/1/2024,2205
496496,6/1/2024,201
458224,6/1/2024,486
120936,6/1/2024,267
496258,6/1/2024,579
323420,6/1/2024,6070
490966,6/1/2024,2816
496330,6/1/2024,2453
495524,6/1/2024,855
2402,6/1/2024,2005
490124,6/1/2024,1059
2377,6/1/2024,1073
496153,6/1/2024,2019
2341,6/1/2024,407
404452,6/1/2024,3813
9961,6/1/2024,2865
496197,6/1/2024,1766
475751,6/1/2024,5684
2435,6/1/2024,1046
6068,6/1/2024,2301
8517,6/1/2024,4404
496161,6/1/2024,1657
496168,6/1/2024,887
416689,6/1/2024,233
496190,6/1/2024,501
29,6/1/2024,1499
493430,6/1/2024,938
1097,6/1/2024,3731
3382,6/1/2024,857
2562,6/1/2024,3800
496224,6/1/2024,771
2999,6/1/2024,1948
99359,6/1/2024,6452
281717,6/1/2024,1924
59237,6/1/2024,1779
496188,6/1/2024,7104
205052,6/1/2024,3020
3400,6/1/2024,1526
9160,6/1/2024,1015
488636,6/1/2024,544
